name,game_id,ngram,matched_token,matched_category,line
zeichen-gen2,0,"['3', '(', 'p', ',', '46', 'POKE', ':']",",",ngram-around-PS,2060
zeichen-gen2,0,"[',', '46', 'POKE', ':', ')', '2', '(']",:,ngram-around-PC,2060
zeichen-gen2,0,"['46', 'POKE', ':', ')', '2', '(', 'p']",),ngram-around-PP,2060
zeichen-gen2,0,"[':', '=', 'cx', ':', '1000', 'GOSUB', ':']",:,ngram-around-PC,4020
zeichen-gen2,0,"['43', ',', '227', ':', 'POKE', '44', ',']",:,ngram-around-PC,2049
zeichen-gen2,0,"[':', 'POKE', '44', ',', '19', ':', 'POKE']",",",ngram-around-PS,2049
zeichen-gen2,0,"['i', 'ps', 'POKE', ':', ')', ')', 'i']",:,ngram-around-PC,9060
zeichen-gen2,0,"['ps', 'POKE', ':', ')', ')', 'i', ',']",),ngram-around-PP,9060
zeichen-gen2,0,"['POKE', ':', ')', ')', 'i', ',', 'na$']",),ngram-around-PP,9060
zeichen-gen2,0,"[')', ')', 'i', ',', 'na$', '(', 'MID$']",",",ngram-around-PS,9060
zeichen-gen2,0,"['i', ',', 'na$', '(', 'MID$', '(', 'ASC']",(,ngram-around-PP,9060
zeichen-gen2,0,"['na$', '(', 'MID$', '(', 'ASC', '=', 'x']",(,ngram-around-PP,9060
zeichen-gen2,0,"['ASC', '=', 'x', ':', '16', 'TO', '1']",:,ngram-around-PC,9060
zeichen-gen2,0,"[';', ')', 'x', '(', 'CHR$', 'PRINT', ':']",(,ngram-around-PP,9040
zeichen-gen2,0,"['(', 'CHR$', 'PRINT', ':', ')', ':', 'i']",:,ngram-around-PC,9040
zeichen-gen2,0,"['CHR$', 'PRINT', ':', ')', ':', 'i', 'ps']",),ngram-around-PP,9040
zeichen-gen2,0,"['PRINT', ':', ')', ':', 'i', 'ps', '(']",:,ngram-around-PC,9040
zeichen-gen2,0,"[':', 'i', 'ps', '(', 'PEEK', '=', 'x']",(,ngram-around-PP,9040
zeichen-gen2,0,"['PEEK', '=', 'x', ':', '16', 'TO', '+']",:,ngram-around-PC,9040
zeichen-gen2,0,"['THEN', '16', '>', ')', 'na$', '(', 'LEN']",),ngram-around-PP,9045
zeichen-gen2,0,"['>', ')', 'na$', '(', 'LEN', 'IF', ':']",(,ngram-around-PP,9045
zeichen-gen2,0,"['(', 'LEN', 'IF', ':', 'na$', ';', '""name""']",:,ngram-around-PC,9045
zeichen-gen2,0,"['=', 'i', 'FOR', ':', '0', '=', 'dz']",:,ngram-around-PC,9520
zeichen-gen2,0,"['dl', '=', 'zr', ':', ')', '8', '/']",:,ngram-around-PC,9530
zeichen-gen2,0,"['=', 'zr', ':', ')', '8', '/', 'dl']",),ngram-around-PP,9530
zeichen-gen2,0,"['8', '/', 'dl', '(', 'INT', '=', 'zx']",(,ngram-around-PP,9530
zeichen-gen2,0,"['NEXT', ':', '128', ',', 'i', '+', 'pb']",",",ngram-around-PS,9520
zeichen-gen2,0,"['+', 'kl', 'POKE', ':', 'x', ',', 'i']",:,ngram-around-PC,9060
zeichen-gen2,0,"['POKE', ':', 'x', ',', 'i', '+', 'i']",",",ngram-around-PS,9060
zeichen-gen2,0,"['+', 'i', 'ks', ':', 'x', ',', 'i']",:,ngram-around-PC,9060
zeichen-gen2,0,"['ks', ':', 'x', ',', 'i', '+', 'pl']",",",ngram-around-PS,9060
zeichen-gen2,0,"['+', 'pl', 'POKE', ':', 'POKE', ',', 'x']",:,ngram-around-PC,9060
zeichen-gen2,0,"['+', 'ts', 'POKE', ':', ')', 'i', '8']",:,ngram-around-PC,8000
zeichen-gen2,0,"['*', ')', '44', '(', 'PEEK', '+', ')']",(,ngram-around-PP,9000
zeichen-gen2,0,"['(', 'PEEK', '+', ')', '43', '(', 'PEEK']",),ngram-around-PP,9000
zeichen-gen2,0,"['+', ')', '43', '(', 'PEEK', '=', 'a']",(,ngram-around-PP,9000
zeichen-gen2,0,"['PEEK', '=', 'x', ':', '7', 'TO', '0']",:,ngram-around-PC,8000
zeichen-gen2,0,"[':', ')', 'cy', ',', 'cx', '(', 'm']",",",ngram-around-PS,7000
zeichen-gen2,0,"['zn', '+', 'ts', '(', 'PEEK', ',', 'i']",(,ngram-around-PP,8000
zeichen-gen2,0,"['ts', '(', 'PEEK', ',', 'i', '+', '8']",",",ngram-around-PS,8000
zeichen-gen2,0,"['+', 'zs', 'POKE', ':', ')', 'i', '+']",:,ngram-around-PC,8000
zeichen-gen2,0,"['zs', 'POKE', ':', ')', 'i', '+', '8']",),ngram-around-PP,8000
zeichen-gen2,0,"['(', 'PEEK', '+', ')', '2', '+', 'a']",),ngram-around-PP,9010
zeichen-gen2,0,"['2', '+', 'a', '(', 'PEEK', '=', 'zn']",(,ngram-around-PP,9010
zeichen-gen2,0,"['PEEK', '=', 'zn', ':', '256', '*', ')']",:,ngram-around-PC,9010
zeichen-gen2,0,"[':', '256', '*', ')', '1', '+', 'a']",),ngram-around-PP,9010
zeichen-gen2,0,"['zn', '+', 'zs', '(', 'PEEK', ',', 'cy']",(,ngram-around-PP,160
zeichen-gen2,0,"['zs', '(', 'PEEK', ',', 'cy', '+', '*']",",",ngram-around-PS,160
zeichen-gen2,0,"['+', 'zs', 'POKE', ':', '32', '=', ')']",:,ngram-around-PC,160
zeichen-gen2,0,"[':', '32', '=', ')', '*', '8', '+']",),ngram-around-PP,160
zeichen-gen2,0,"['7000', 'GOSUB', ':', ')', 'cx', '-', '7']",),ngram-around-PP,160
zeichen-gen2,0,"['cx', '-', '7', '(', '^', '2', '-']",(,ngram-around-PP,160
zeichen-gen2,0,"['zn', '+', 'zs', '(', 'PEEK', 'cy', ',']",(,ngram-around-PP,150
zeichen-gen2,0,"['(', 'PEEK', 'cy', ',', '+', '8', '*']",",",ngram-around-PS,150
zeichen-gen2,0,"['+', 'zs', 'POKE', ':', 'cy', ')', 'OR']",:,ngram-around-PC,150
zeichen-gen2,0,"['7000', 'GOSUB', ':', ')', 'cx', '-', '7']",),ngram-around-PP,150
zeichen-gen2,0,"['=', ':', 'NEXT', ':', '0', ',', 'i']",:,ngram-around-PC,212
zeichen-gen2,0,"['NEXT', ':', '0', ',', 'i', 'POKE', ':']",",",ngram-around-PS,212
zeichen-gen2,0,"['THEN', '58', '<', ')', 'a$', '(', 'ASC']",),ngram-around-PP,220
zeichen-gen2,0,"['<', ')', 'a$', '(', 'ASC', 'AND', '47']",(,ngram-around-PP,220
zeichen-gen2,0,"['AND', '47', '>', ')', 'a$', '(', 'ASC']",),ngram-around-PP,220
zeichen-gen2,0,"[',', '650', 'POKE', ':', '192', ',', '36869']",:,ngram-around-PC,170
zeichen-gen2,0,"['=', 'a$', 'IF', ':', 'a$', 'GET', '100']",:,ngram-around-PC,104
zeichen-gen2,0,"['cy', '=', 'cy', ':', '1', '=', 'f']",:,ngram-around-PC,110
zeichen-gen2,0,"['POKE', ':', 'cz', ',', '2', '+', 'cx']",",",ngram-around-PS,103
zeichen-gen2,0,"['+', '22', '*', ')', '14', '+', 'cy']",),ngram-around-PP,103
zeichen-gen2,0,"['14', '+', 'cy', '(', '+', 'vm', 'POKE']",(,ngram-around-PP,103
zeichen-gen2,0,"['cy', '=', 'cy', ':', '1', 'IF', '=']",:,ngram-around-PC,140
zeichen-gen2,0,"['cx', '(', 'm', ':', '1', '=', 'f']",:,ngram-around-PC,150
zeichen-gen2,0,"['cx', '=', 'cx', ':', '1', '=', 'f']",:,ngram-around-PC,120
zeichen-gen2,0,"['cx', '=', 'cx', ':', '1', '=', 'f']",:,ngram-around-PC,130
zeichen-gen2,0,"['i', '-', '7', '(', 'm', ':', 'i']",(,ngram-around-PP,1030
zeichen-gen2,0,"['7', '(', 'm', ':', 'i', '^', ',']",:,ngram-around-PC,1030
zeichen-gen2,0,"[':', 'i', '^', ',', '2', 'p', '=']",",",ngram-around-PS,1030
zeichen-gen2,0,"['p', '=', 'p', ':', ';', '""\\""', 'PRINT']",:,ngram-around-PC,1030
zeichen-gen2,0,"['=', 'p', ':', ';', '""\\""', 'PRINT', 'THEN']",;,ngram-around-PS,1030
zeichen-gen2,0,"['=', ')', 'j', ',', 'i', '-', '7']",",",ngram-around-PS,1040
zeichen-gen2,0,"['i', '-', '7', '(', 'm', ':', ';']",(,ngram-around-PP,1040
zeichen-gen2,0,"['7', '(', 'm', ':', ';', '"" ""', 'PRINT']",:,ngram-around-PC,1040
zeichen-gen2,0,"['zn', '+', 'zs', '(', 'PEEK', '=', '+']",(,ngram-around-PP,1020
zeichen-gen2,0,"['POKE', ':', '19', ',', '44', 'POKE', ':']",",",ngram-around-PS,2019
zeichen-gen2,0,"[',', '44', 'POKE', ':', '227', '45', ',']",:,ngram-around-PC,2019
zeichen-gen2,0,"[',', '44', 'POKE', ':', ')', '0', '(']",:,ngram-around-PC,2030
zeichen-gen2,0,"['44', 'POKE', ':', ')', '0', '(', 'p']",),ngram-around-PP,2030
zeichen-gen2,0,"[':', ')', '0', '(', 'p', ',', '43']",(,ngram-around-PP,2030
zeichen-gen2,0,"['43', '+', 'i', '(', 'PEEK', '=', ')']",(,ngram-around-PP,2005
zeichen-gen2,0,"['(', 'PEEK', '=', ')', 'i', '(', 'p']",),ngram-around-PP,2005
zeichen-gen2,0,"['=', ')', 'i', '(', 'p', ':', '3']",(,ngram-around-PP,2005
zeichen-gen2,0,"['i', '(', 'p', ':', '3', 'TO', '=']",:,ngram-around-PC,2005
zeichen-gen2,0,"['100', ':', 'NEXT', ':', ')', 'i', '+']",:,ngram-around-PC,240
zeichen-gen2,0,"[':', 'NEXT', ':', ')', 'i', '+', 'oz']",),ngram-around-PP,240
zeichen-gen2,0,"['GOTO', ':', 'NEXT', ':', ')', 'i', '+']",:,ngram-around-PC,250
zeichen-gen2,0,"[':', 'NEXT', ':', ')', 'i', '+', 'kz']",),ngram-around-PP,250
zeichen-gen2,0,"['i', '+', 'kz', '(', 'PEEK', ',', 'i']",(,ngram-around-PP,250
zeichen-gen2,0,"['kz', '(', 'PEEK', ',', 'i', '+', 'zs']",",",ngram-around-PS,250
zeichen-gen2,0,"['+', 'ts', 'POKE', ':', 'zs', '2047', '0']",:,ngram-around-PC,230
zeichen-gen2,0,"[';', '""{down}""', 'PRINT', ':', 'cy', 'TO', '0']",:,ngram-around-PC,1005
zeichen-gen2,0,"['=', 'i', 'FOR', ':', 'cy', '=', 'j']",:,ngram-around-PC,1005
zeichen-gen2,0,"['zz', '=', 'zn', ':', 'NEXT', ':', '8000']",:,ngram-around-PC,270
zeichen-gen2,0,"['zn', ':', 'NEXT', ':', '8000', 'GOSUB', ':']",:,ngram-around-PC,270
zeichen-gen2,0,"[':', '8000', 'GOSUB', ':', '255', 'TO', '0']",:,ngram-around-PC,270
zeichen-gen2,0,"['=', 'zn', 'FOR', ':', 'zn', '=', ':']",:,ngram-around-PC,270
zeichen-gen2,0,"['+', 'zs', 'POKE', ':', '126', ',', '230']",:,ngram-around-PC,37
zeichen-gen2,0,"['POKE', ':', '126', ',', '230', '+', 'zs']",",",ngram-around-PS,37
zeichen-gen2,0,"['+', 'zs', 'POKE', ':', '60', ',', '231']",:,ngram-around-PC,37
zeichen-gen2,0,"['POKE', ':', '60', ',', '231', '+', 'zs']",",",ngram-around-PS,37
zeichen-gen2,0,"['POKE', ':', '0', ',', '5118', 'POKE', ':']",",",ngram-around-PS,38
zeichen-gen2,0,"[',', '5118', 'POKE', ':', '0', ',', '5117']",:,ngram-around-PC,38
zeichen-gen2,0,"['i', '+', 'oz', '(', 'PEEK', ',', 'zs']",(,ngram-around-PP,30
zeichen-gen2,0,"['oz', '(', 'PEEK', ',', 'zs', '+', 'i']",",",ngram-around-PS,30
zeichen-gen2,0,"['zs', '+', '224', ',', 'zs', 'POKE', ':']",",",ngram-around-PS,36
zeichen-gen2,0,"[',', 'zs', 'POKE', ':', '255', ',', '226']",:,ngram-around-PC,36
zeichen-gen2,0,"['POKE', ':', '255', ',', '226', '+', 'zs']",",",ngram-around-PS,36
zeichen-gen2,0,"[':', 'PRINT#', 'pg', ',', 'b$', ':', 'NEXT']",",",ngram-around-PS,10080
zeichen-gen2,0,"['pg', ',', 'b$', ':', 'NEXT', ':', 'NEXT']",:,ngram-around-PC,10080
zeichen-gen2,0,"[',', '650', 'POKE', ':', '205', ',', '36869']",:,ngram-around-PC,40
zeichen-gen2,0,"['44', ',', '56', ',', '54', ',', '49']",",",ngram-around-PS,13
zeichen-gen2,0,"['56', ',', '54', ',', '49', ',', '55']",",",ngram-around-PS,13
zeichen-gen2,0,"['54', ',', '49', ',', '55', ',', '151']",",",ngram-around-PS,13
zeichen-gen2,0,"[':', 'j', 'READ', ':', '5119', 'TO', '5090']",:,ngram-around-PC,14
zeichen-gen2,0,"['0', ',', '0', ',', '0', ',', '138']",",",ngram-around-PS,13
zeichen-gen2,0,"[',', ',', '19', ',', '254', ',', '0']",",",ngram-around-PS,12
zeichen-gen2,0,"['CLR', ':', '86', ',', '56', 'POKE', ':']",",",ngram-around-PS,11
zeichen-gen2,0,"[',', '0', '52', ',', '52', ',', '151']",",",ngram-around-PS,12
zeichen-gen2,0,"['52', ',', '52', ',', '151', ',', '58']",",",ngram-around-PS,12
zeichen-gen2,0,"['52', ',', '151', ',', '58', ',', '44']",",",ngram-around-PS,12
zeichen-gen2,0,"['151', ',', '58', ',', '44', '49', '44']",",",ngram-around-PS,12
zeichen-gen2,0,"['44', '49', '44', ',', '51', ',', '52']",",",ngram-around-PS,12
zeichen-gen2,0,"['44', ',', '51', ',', '52', ',', '151']",",",ngram-around-PS,12
zeichen-gen2,0,"['51', ',', '52', ',', '151', ',', ',']",",",ngram-around-PS,12
zeichen-gen2,0,"['22528', '=', 'ts', ':', '34816', '=', 'kz']",:,ngram-around-PC,20
zeichen-gen2,0,"['34816', '=', 'kz', ':', '32768', '=', 'oz']",:,ngram-around-PC,20
zeichen-gen2,0,"['32768', '=', 'oz', ':', '5120', '=', 'zs']",:,ngram-around-PC,20
zeichen-gen2,0,"['(', 'm', 'DIM', ':', '37888', '=', 'fm']",:,ngram-around-PC,20
zeichen-gen2,0,"['THEN', 'GOSUB', '9600', ':', 'PRINT#', '4', ',']",:,ngram-around-PC,9580
zeichen-gen2,0,"[':', 'PRINT#', '4', ',', 'CHR$', '(', '15']",",",ngram-around-PS,9580
zeichen-gen2,0,"['4', ',', 'CHR$', '(', '15', ')', ':']",(,ngram-around-PP,9580
zeichen-gen2,0,"['CHR$', '(', '15', ')', ':', 'CLOSE', '4']",),ngram-around-PP,9580
zeichen-gen2,0,"['(', '15', ')', ':', 'CLOSE', '4', ':']",:,ngram-around-PC,9580
zeichen-gen2,0,"[':', 'CLOSE', '4', ':', 'RETURN', '=', 'dl']",:,ngram-around-PC,9580
zeichen-gen2,0,"['0', 'TO', '351', ':', 'PRINT#', '4', ',']",:,ngram-around-PC,9600
zeichen-gen2,0,"[':', 'PRINT#', '4', ',', 'CHR$', '(', 'PEEK']",",",ngram-around-PS,9600
zeichen-gen2,0,"['4', ',', 'CHR$', '(', 'PEEK', '(', 'pb']",(,ngram-around-PP,9600
zeichen-gen2,0,"['CHR$', '(', 'PEEK', '(', 'pb', '+', 'i']",(,ngram-around-PP,9600
zeichen-gen2,0,"['pb', '+', 'i', ')', 'FOR', ':', ';']",),ngram-around-PP,9600
zeichen-gen2,0,"['22', '+', 'zy', ')', ':', 'zt', '=']",),ngram-around-PP,9540
zeichen-gen2,0,"['+', 'zy', ')', ':', 'zt', '=', 'PEEK']",:,ngram-around-PC,9540
zeichen-gen2,0,"['zt', '=', 'PEEK', '(', 'zs', '+', 'z']",(,ngram-around-PP,9540
zeichen-gen2,0,"['+', 'z', '*', '(', 'PEEK', '=', 'z']",(,ngram-around-PP,9540
zeichen-gen2,0,"['2', '^', 'i', ':', 'POKE', 'bz', ',']",:,ngram-around-PC,9555
zeichen-gen2,0,"[':', 'POKE', 'bz', ',', 'PEEK', '(', 'bz']",",",ngram-around-PS,9555
zeichen-gen2,0,"['bz', ',', 'PEEK', '(', 'bz', ')', '+']",(,ngram-around-PP,9555
zeichen-gen2,0,"['PEEK', '(', 'bz', ')', '+', ':', 'POKE']",),ngram-around-PP,9555
zeichen-gen2,0,"['bz', ')', '+', ':', 'POKE', 'bz', '+']",:,ngram-around-PC,9555
zeichen-gen2,0,"['0', 'TO', '7', ':', 'PRINT#', 'pg', ',']",:,ngram-around-PC,10040
zeichen-gen2,0,"[':', 'PRINT#', 'pg', ',', 'CHR$', '(', '14']",",",ngram-around-PS,10040
zeichen-gen2,0,"['pg', ',', 'CHR$', '(', '14', ')', '""{SHIFT--}""']",(,ngram-around-PP,10040
zeichen-gen2,0,"['CHR$', '(', '14', ')', '""{SHIFT--}""', ';', ':']",),ngram-around-PP,10040
zeichen-gen2,0,"[':', 'NEXT', '14', ')', ';', 'CHR$', '(']",),ngram-around-PP,10030
zeichen-gen2,0,"['NEXT', '14', ')', ';', 'CHR$', '(', '16']",;,ngram-around-PS,10030
zeichen-gen2,0,"[')', ';', 'CHR$', '(', '16', ')', ';']",(,ngram-around-PP,10030
zeichen-gen2,0,"['i$', 'i', ')', ';', 'i', '+', 'j']",;,ngram-around-PS,10030
zeichen-gen2,0,"['i', '+', 'j', ';', ':', '(', '(']",;,ngram-around-PS,10030
zeichen-gen2,0,"['STEP', '-', '1', ':', 'IF', 'x', '>=']",:,ngram-around-PC,10060
zeichen-gen2,0,"['x', '=', 'PEEK', '(', 'zp', '+', '(']",(,ngram-around-PP,10050
zeichen-gen2,0,"['""00""', ':', 'i$', '(', '1', ')', '=']",(,ngram-around-PP,10000
zeichen-gen2,0,"['i$', '(', '1', ')', '=', '""18""', ':']",),ngram-around-PP,10000
zeichen-gen2,0,"[')', '=', '""18""', ':', 'i$', '(', '2']",:,ngram-around-PC,10000
zeichen-gen2,0,"['""18""', ':', 'i$', '(', '2', ')', '=']",(,ngram-around-PP,10000
zeichen-gen2,0,"['i$', '(', '2', ')', '=', '""36""', ':']",),ngram-around-PP,10000
zeichen-gen2,0,"[')', '=', '""36""', ':', 'i$', '=', '0']",:,ngram-around-PC,10000
zeichen-gen2,0,"['pg', '=', '4', ':', 'zp', '=', 'zs']",:,ngram-around-PC,10000
disassembler-8k,1,"['1', ',', '3', ',', '1', ',', '1']",",",ngram-around-PS,202
disassembler-8k,1,"[',', ',', '3', ',', ',', '3', ',']",",",ngram-around-PS,204
disassembler-8k,1,"[',', '3', ',', ',', '3', ',', '2']",",",ngram-around-PS,204
disassembler-8k,1,"[',', ',', '3', ',', '2', '1', '1']",",",ngram-around-PS,204
disassembler-8k,1,"['2', '1', '1', ',', '2', ',', '1']",",",ngram-around-PS,204
disassembler-8k,1,"['1', ',', '2', ',', '1', ',', '1']",",",ngram-around-PS,204
disassembler-8k,1,"['2', ',', '1', ',', '1', ',', '2']",",",ngram-around-PS,204
disassembler-8k,1,"['2', ',', '3', ',', '1', ',', '1']",",",ngram-around-PS,202
disassembler-8k,1,"['3', ',', '1', ',', '1', ',', '2']",",",ngram-around-PS,202
disassembler-8k,1,"['1', ',', '1', ',', '2', ',', '1']",",",ngram-around-PS,202
disassembler-8k,1,"['1', ',', '2', ',', '1', ',', '1']",",",ngram-around-PS,202
disassembler-8k,1,"['2', ',', '1', ',', '1', ',', ',']",",",ngram-around-PS,202
disassembler-8k,1,"['1', ',', '1', ',', ',', '2', ',']",",",ngram-around-PS,202
disassembler-8k,1,"[',', '1', ',', ',', '2', ',', '2']",",",ngram-around-PS,202
disassembler-8k,1,"['1', ',', '3', ',', '3', '1', ',']",",",ngram-around-PS,202
disassembler-8k,1,"[',', '3', '1', ',', '1', ',', '2']",",",ngram-around-PS,202
disassembler-8k,1,"['1', ',', '1', ',', '2', ',', '2']",",",ngram-around-PS,202
disassembler-8k,1,"['1', ',', '2', ',', '2', ',', '1']",",",ngram-around-PS,202
disassembler-8k,1,"['2', ',', '2', ',', '1', '3', ',']",",",ngram-around-PS,202
disassembler-8k,1,"[',', '1', '3', ',', ',', '1', ',']",",",ngram-around-PS,202
disassembler-8k,1,"['1', '3', ',', ',', '1', ',', '2']",",",ngram-around-PS,202
disassembler-8k,1,"[',', ',', '1', ',', '2', ',', '2']",",",ngram-around-PS,202
disassembler-8k,1,"['1', ',', '2', ',', '2', ',', '1']",",",ngram-around-PS,202
disassembler-8k,1,"['2', ',', '2', ',', '1', ',', '1']",",",ngram-around-PS,202
disassembler-8k,1,"['1', ',', '1', ',', '2', ',', '2']",",",ngram-around-PS,206
disassembler-8k,1,"['1', ',', '2', ',', '2', ',', '1']",",",ngram-around-PS,206
disassembler-8k,1,"['2', ',', '2', ',', '1', ',', '3']",",",ngram-around-PS,206
disassembler-8k,1,"['2', ',', '1', ',', '3', ',', '3']",",",ngram-around-PS,206
disassembler-8k,1,"['1', ',', '3', ',', '3', ',', '3']",",",ngram-around-PS,206
disassembler-8k,1,"['3', ',', '3', ',', '3', ',', '1']",",",ngram-around-PS,206
disassembler-8k,1,"['3', ',', '3', ',', '1', ',', '1']",",",ngram-around-PS,206
disassembler-8k,1,"['3', ',', '1', ',', '1', ',', '1']",",",ngram-around-PS,206
disassembler-8k,1,"['1', ',', '1', ',', '1', ',', '2']",",",ngram-around-PS,206
disassembler-8k,1,"['1', ',', '3', ',', '3', ',', '1']",",",ngram-around-PS,206
disassembler-8k,1,"['3', ',', '3', ',', '1', ',', ',']",",",ngram-around-PS,206
disassembler-8k,1,"['3', ',', '1', ',', ',', '1', ',']",",",ngram-around-PS,206
disassembler-8k,1,"[',', '1', ',', ',', '1', ',', '3']",",",ngram-around-PS,206
disassembler-8k,1,"[',', ',', '1', ',', '3', ',', '1']",",",ngram-around-PS,206
disassembler-8k,1,"['1', ',', '3', ',', '1', ',', '1']",",",ngram-around-PS,206
disassembler-8k,1,"['3', ',', '1', ',', '1', ',', '2']",",",ngram-around-PS,206
disassembler-8k,1,"['1', ',', '1', ',', '2', ',', ',']",",",ngram-around-PS,206
disassembler-8k,1,"['1', ',', '2', ',', ',', '2', ',']",",",ngram-around-PS,206
disassembler-8k,1,"[',', '2', ',', ',', '2', ',', '1']",",",ngram-around-PS,206
disassembler-8k,1,"['1', ',', '1', ',', '3', ',', '1']",",",ngram-around-PS,204
disassembler-8k,1,"['1', ',', '3', ',', '1', ',', '1']",",",ngram-around-PS,204
disassembler-8k,1,"['3', ',', '1', ',', '1', '1', '2']",",",ngram-around-PS,204
disassembler-8k,1,"['1', '1', '2', ',', '2', ',', '1']",",",ngram-around-PS,204
disassembler-8k,1,"['2', ',', '2', ',', '1', ',', '1']",",",ngram-around-PS,204
disassembler-8k,1,"['2', ',', '1', ',', '1', ',', '1']",",",ngram-around-PS,204
disassembler-8k,1,"['1', ',', '1', ',', '1', ',', '2']",",",ngram-around-PS,204
disassembler-8k,1,"['1', ',', '1', ',', '2', ',', ',']",",",ngram-around-PS,204
disassembler-8k,1,"['1', ',', '2', ',', '2', ',', '1']",",",ngram-around-PS,206
disassembler-8k,1,"['sbc', ',', 'cpx', ',', '?', '?', '?']",",",ngram-around-PS,128
disassembler-8k,1,"['?', '?', '?', ',', 'nop', ',', 'sbc']",",",ngram-around-PS,128
disassembler-8k,1,"['?', ',', 'nop', ',', 'sbc', ',', 'inx']",",",ngram-around-PS,128
disassembler-8k,1,"['nop', ',', 'sbc', ',', 'inx', ',', '?']",",",ngram-around-PS,128
disassembler-8k,1,"['sbc', ',', 'inx', ',', '?', '?', '?']",",",ngram-around-PS,128
disassembler-8k,1,"['?', '?', '?', ',', 'inc', ',', '?']",",",ngram-around-PS,128
disassembler-8k,1,"['?', '?', '?', ',', 'sbc', ',', 'beq']",",",ngram-around-PS,130
disassembler-8k,1,"['?', '?', '?', ',', '?', '?', '?']",",",ngram-around-PS,126
disassembler-8k,1,"['?', '?', '?', ',', ',', 'cld', ',']",",",ngram-around-PS,126
disassembler-8k,1,"['?', '?', ',', ',', 'cld', ',', '?']",",",ngram-around-PS,126
disassembler-8k,1,"[',', ',', 'cld', ',', '?', '?', '?']",",",ngram-around-PS,126
disassembler-8k,1,"['?', '?', '?', ',', 'dec', ',', 'cmp']",",",ngram-around-PS,126
disassembler-8k,1,"['?', '?', '?', ',', '?', '?', '?']",",",ngram-around-PS,128
disassembler-8k,1,"['1', ',', '1', ',', '1', ',', '2']",",",ngram-around-PS,200
disassembler-8k,1,"['1', ',', '1', ',', '2', ',', '2']",",",ngram-around-PS,200
disassembler-8k,1,"['1', ',', '2', ',', '2', '2', '1']",",",ngram-around-PS,200
disassembler-8k,1,"['2', '2', '1', ',', '3', ',', '3']",",",ngram-around-PS,200
disassembler-8k,1,"['1', ',', '3', ',', '3', ',', '1']",",",ngram-around-PS,200
disassembler-8k,1,"['3', ',', '3', ',', '1', ',', '1']",",",ngram-around-PS,200
disassembler-8k,1,"['3', ',', '1', ',', '1', ',', ',']",",",ngram-around-PS,200
disassembler-8k,1,"['1', ',', '1', ',', ',', ',', ',']",",",ngram-around-PS,200
disassembler-8k,1,"['1', ',', '3', ',', '3', ',', '2']",",",ngram-around-PS,200
disassembler-8k,1,"['3', ',', '3', ',', '2', '1', '1']",",",ngram-around-PS,200
disassembler-8k,1,"['2', '1', '1', ',', '1', ',', '3']",",",ngram-around-PS,200
disassembler-8k,1,"['1', ',', '1', ',', '3', ',', '1']",",",ngram-around-PS,200
disassembler-8k,1,"['1', ',', '3', ',', '1', ',', '1']",",",ngram-around-PS,200
disassembler-8k,1,"['?', '?', '?', ',', '?', '?', 'inc']",",",ngram-around-PS,130
disassembler-8k,1,"['?', '?', '?', ',', 'sbc', ',', 'sed']",",",ngram-around-PS,130
disassembler-8k,1,"['?', ',', 'sbc', ',', 'sed', ',', '?']",",",ngram-around-PS,130
