ngram,count
"['PRINT', '""bitte warten""', ':']",1
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{rvs_on}{black}punkte""', ';']",1
"['PRINT', '""{clr}{down}{down}{down}{down}{down}{down}ihre punkte :""', ';']",1
"['PRINT', '""hoechste punktzahl:""', ';']",1
"['PRINT', '""{down}nichts passiert!""', ':']",1
"['PRINT', '""{clr}{down}{down}{purple}maschinen werden""', ':']",1
"['PRINT', '""{down}repariert.{black}""', ':']",2
"['PRINT', '""{down}bedienen koennten.{black}""', ':']",1
"['PRINT', '""{down} 0  fahren""', ':']",1
"['PRINT', '""{down} 3  rakete""', ':']",1
"['PRINT', '""{down} 4  hoehe""', ':']",1
"['PRINT', '""{down} 6  andocken""', ':']",1
"['PRINT', '""{down} 7  sabotage""', ':']",1
"['PRINT', '""{down}wir empfehlen, in die-""', ':']",1
"['PRINT', '""{clr}{down}{down}keine raketen mehr.""', ':']",1
"['PRINT', '""{down}blindgaenger.""', ':']",1
"['PRINT', '""{down}rakete ausserhalb der""', ':']",1
"['PRINT', '""{down}sonarerfassung.rakete""', ':']",1
"['PRINT', '""{down}sie haben noch""', 'f']",1
"['PRINT', '""{down}treibstoff.""', ':']",1
"['PRINT', '""{clr}{down}""', ';']",1
"['PRINT', '""{down}torpedo ausserhalb...""', ':']",1
"['PRINT', '""{clr}{down}{purple}keine torpedos mehr.{black}""', ':']",1
"['PRINT', '""{clr}{down}{down}""', ';']",1
"['PRINT', '""{down}{rvs_on}sie haben getroffen!!""', ':']",1
"['PRINT', '""{down}torpedo an einer mine""', ':']",1
"['PRINT', '""{down}verschwendet.""', ':']",1
"['PRINT', '""{down}sie haben ihr haupt-""', ':']",2
"['PRINT', '""{down}quartier gesprengt!""', ':']",1
"['PRINT', '""{down}{down}sie haben einen teil""', ':']",1
"['PRINT', '""{down}der insel zerstoert.""', ':']",1
"['PRINT', '""{down}treibst.""', 'TAB(']",1
"['PRINT', '""torpedos""', 'TAB(']",1
"['PRINT', '""raketen""', 'TAB(']",1
"['PRINT', '""crew""', '15']",1
"['PRINT', '""{clr}{down}gegner""', 'TAB(']",1
"['PRINT', '""{down}durch.{black}""', ':']",1
"['PRINT', '""{clr}{down}{down}{purple}andocken an das haupt-{down}quartier unmoeglich.{black}""', ':']",1
"['PRINT', '""{clr}{down}{down}taucher kommen und""', ':']",1
"['PRINT', '""{down}versorgen sie.""', ':']",1
"['PRINT', '""{clr}{down}{down}{purple}zu wenig leute um""', ':']",1
"['PRINT', '""{clr}{down}{down}{purple}schleusen verstopft{black}""', ':']",1
"['PRINT', '""{clr}{purple}{down}{down}hauptquartier zer-""', ':']",1
"['PRINT', '""{down}stoert.{black}""', ':']",1
"['PRINT', '""{down}""', 's1']",1
"['PRINT', '""{clr}{down}{down}{purple}hauptquartier ist""', ':']",1
"['PRINT', '""{down}sie haben sich selbst""', ':']",1
"['PRINT', '""{down}zerstoert!""', ':']",1
"['PRINT', '""{down}trolle zu reparieren{black}""', ':']",1
"['PRINT', '""{down}fertig.""', ':']",1
"['PRINT', '""{down}verlorene energie:""', ';']",1
"['PRINT', '""{down}{down}wand durch aussendruck{down}zerquetscht!""', ':']",1
"['PRINT', '""{down}sie haben einen teil""', ':']",1
"['PRINT', '""{down}sie haben""', 'd5']",1
"['PRINT', '""{down}sie haben""', 'd4']",1
"['PRINT', '""{clr}{down}{purple}{down}ballastkontrolle wird""', ':']",1
"['PRINT', '""{down}monster getroffen.""', ':']",1
"['PRINT', 'd3', '""feind-""']",1
"['PRINT', '""{down}liche schiffe zer-""', ':']",1
"['PRINT', '""{purple}{clr}{down}{down}nicht genug leute""', ':']",1
"['PRINT', '""{down}zum bedienen des""', ':']",1
"['PRINT', '""{clr}{down}{down}{down}""', ';']",2
"['PRINT', '""{down}entkommen.""', ':']",1
"['PRINT', '""{purple}{clr}{down}{down}sonar wird repariert.{black}""', ':']",1
"['PRINT', '""{down}atomreaktor ist""', ':']",1
"['PRINT', '""{down}ausgefallen.""', ':']",1
"['PRINT', '"".""', ';']",1
"['PRINT', '""{down}{down}nicht verlassen!""', ':']",1
"['PRINT', '""{down}aus der zone !!""', ':']",1
"['PRINT', '""{down}sie sind auf eine""', ':']",1
"['PRINT', '""{down}mine gelaufen!""', ':']",1
"['PRINT', '""{down}sie laufen auf grund.""', ':']",1
"['PRINT', '""{down}quartier gerammt!""', ':']",1
"['PRINT', '""{down}gerammt! sie sinken.""', ':']",1
"['PRINT', 'z$', '(']",1
"['PRINT', '"" ""', 'x']",1
"['PRINT', '""{purple}{clr}{down}{down}torpedorohre werden""', 'PRINT']",1
"['PRINT', '""{clr}{down}{down}kein schiff in sicht.""', ':']",1
"['PRINT', '""{clr}{white}einen moment bitte....""', '""{clr}{white}einen moment bitte....""']",1
"['PRINT', '""{down}{rvs_on}       {green}bye bye ...!{home}{black}""', '""{down}{rvs_on}       {green}bye bye ...!{home}{black}""']",1
"['PRINT', '""{clr}""', ';']",2
"['PRINT', 's$', ':']",1
"['PRINT', '""{home}""', 'RIGHT$']",2
"['PRINT', 'x', ')']",1
"['PRINT', '""{home}{white}""', 'RIGHT$']",1
"['PRINT', '""{clr}{red}""', 'fa$']",1
"['PRINT', '""{rvs_on} jeder {rvs_off},{rvs_on}bersprungene   stern   = +20  bonus  ""', ';']",1
"['PRINT', '""{down}{down}{down}{rvs_on}{red}bravo{rvs_off}, das war gut.""', ':']",1
"['PRINT', '""{rvs_on} {rvs_off}""', ';']",1
"['PRINT', '""{left}{down}{down}{down}{down}{rvs_on} {rvs_off}{up}{up}{up}{up}""', ';']",1
"['PRINT', '""{down}{down}{blue}press a key""', ':']",1
"['PRINT', '""{clr}{rvs_on}           {right}          ""', ';']",1
"['PRINT', '""{home}{down}{down}{right}{right}{right}{right}{right}{right} a l e r t""', ':']",1
"['PRINT', '""{clr}{down}{right}{right}{right}{right}{right}U{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}I    ""', ';']",1
"['PRINT', '""U{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{CBM-W} a l e r t {CBM-Q}{SHIFT-*}{SHIFT-*}{SHIFT-*}I{SHIFT--}    J{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}K   {SHIFT--}""', ';']",1
"['PRINT', '""{SHIFT--} ein scwarm vogoni- {SHIFT--}{SHIFT--} scher ufos greift  {SHIFT--}""', ';']",1
"['PRINT', '""{SHIFT--} eine staffel von 4 {SHIFT--}{SHIFT--} jaegern , ein teil {SHIFT--}""', ';']",1
"['PRINT', '""{SHIFT--} des irdischen ver- {SHIFT--}{SHIFT--} teidigungssystems. {SHIFT--}""', ';']",1
"['PRINT', '""{SHIFT--} um die erde zu ret-{SHIFT--}{SHIFT--} ten muessen sie 1/4{SHIFT--}""', ';']",1
"['PRINT', '""{SHIFT--} aller vogonischen  {SHIFT--}{SHIFT--} schiffe in 1:30    {SHIFT--}""', ';']",1
"['PRINT', '""sie haben ""', 'INT']",1
"['PRINT', '""{rvs_on}       NM                   N  M            ""', ';']",1
"['PRINT', '""   N A A  A  {CBM-P}{CBM-P}{CBM-P}{CBM-P}{CBM-P}{CBM-P}{CBM-P}{CBM-P}{CBM-P}  N A     AA M        ""', ';']",1
"['PRINT', '""{home}{down}{down}{right}{right}{right}{right}{right}{right} a l e r t""', 'i']",1
"['PRINT', '""{home}{down}{down}{right}{right}{right}{right}{right}{right}          ""', ':']",1
"['PRINT', '""{clr}{right}{right}{right}{right}{down}{right}U{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}I    U{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{CBM-W} a l e r t {CBM-Q}{SHIFT-*}{SHIFT-*}{SHIFT-*}I""', ';']",1
"['PRINT', '""{SHIFT--}    {CBM-Z}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{CBM-X}   {SHIFT--}{SHIFT--}   links:\'j\'        {SHIFT--}""', ';']",1
"['PRINT', '""{SHIFT--}  rechts:\'k\'        {SHIFT--}{SHIFT--}  schuss:\'d\'        {SHIFT--}""', ';']",1
"['PRINT', '""{home}{rvs_on}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""', ';']",1
"['PRINT', '""{down}{down}Steuerung mit dem JOY-{down}STICK !""', ':']",1
"['PRINT', '""{clr}Spielanleitung:""', ':']",1
"['PRINT', '""{clr}{down}{down}load""', 'CHR$']",3
"['PRINT', '""{clr}PUNKTE:""', ':']",1
"['PRINT', '""{down}{down}Bewegung:""', ':']",1
"['PRINT', '""{down}{down}ACHTUNG !""', ':']",1
"['PRINT', '""{down}{down} - Taste oder FIRE -""', ';']",1
"['PRINT', '""{rvs_on}{purple}{down}dennoch erreichten sie""', ':']",1
"['PRINT', '""{up}{green}""', '=']",1
"['PRINT', '""{black}{clr}{down}{rvs_on}     rasenmaeher""', ':']",1
"['PRINT', '""@{white}                    {black}@@{white} {black}@@@@@@@@@@@@@@@@@@{white} {black}@""', ';']",1
"['PRINT', '""@{white}                    {black}@@@@@@@@@@@@@@@@@@@@@@@{white}""', ';']",1
"['PRINT', '""@ @@@@@@@@@@@@@@@@@@ @""', ';']",1
"['PRINT', '""{down}{down}{rvs_on}score:""', ';']",1
"['PRINT', '""{cyan}e{yellow}aaaaaaaaaaaaaaaaaaaa{cyan}eeeeeeeeeeeeeeeeeeeeeee""', ';']",1
"['PRINT', '""{cyan}@{yellow}aaaaaaaaaaaaaaaaaaaa{cyan}@@{yellow}a{cyan}@@@@@@@@@@@@@@@@@@{yellow}a{cyan}@{yellow}""', ';']",1
"['PRINT', '""{rvs_on}{green}score =""', ';']",1
"['PRINT', '""{down}{down}{down}{down}{yellow}{rvs_off}@{rvs_on}space{rvs_off}@@@@@@@@@@@@@@@@{home}""', ';']",1
"['PRINT', '""{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{yellow}{CBM-G}      {CBM-M}""', 'NEXT']",1
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{right}{purple}""', ';']",1
"['PRINT', '""{purple}{right}{rvs_on}          ""', ':']",1
"['PRINT', '""{clr}{red}{up}  p l a n e t o i d   ""', ':']",1
"['PRINT', '""{red}{home}{down}{down}{down}{down}{down}""', 'TAB(']",3
"['PRINT', '""{red}{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}""', 'TAB(']",2
"['PRINT', '""{red}{home}{down}{down}{down}{down}{down}{down}{down}""', 'TAB(']",1
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""', 'TAB(']",7
"['PRINT', '""{home}{down}{down}{down}{down}""', 'TAB(']",6
"['PRINT', '""{home}{down}{down}{down}{down}{down}""', 'TAB(']",1
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}""', 'TAB(']",1
"['PRINT', '""{rvs_on}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}""', ':']",1
"['PRINT', '""{rvs_on}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}""', ':']",1
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}""', 'TAB(']",1
"['PRINT', '""{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}{CBM-@}{CBM-O}""', ':']",1
"['PRINT', '""{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  {CBM-*}{rvs_off}""', ':']",1
"['PRINT', '""{rvs_on}{CBM-*}{rvs_off}{CBM-@}{CBM-O}{CBM-I}{CBM-P}{rvs_on}{SHIFT-POUND}{CBM-*}{SHIFT-POUND}  ""', ':']",1
"['PRINT', '""{purple}{home}{down}{down}{down}{down}""', 'TAB(']",1
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}""', 'TAB(']",1
"['PRINT', '""{down}{down}lO""', 'CHR$']",2
"['PRINT', '""{rvs_on}{black}zeit:{rvs_off}""', ';']",1
"['PRINT', '""{clr}{down}{red}{right}{right}{right}ZZZZZZZZZZZZZZZZZ""', ',']",1
"['PRINT', '""{right}{right}{right}ZZZZZZZZZZZZZZZZZ""', '""{down}{down}{down}{yellow}{right}{right}von ramin irannejad""']",1
"['PRINT', '""{white}""', 'a$']",1
"['PRINT', '""{clr}{white}? einhgabefehler{down}{down}{down}""', ':']",1
"['PRINT', '""{cyan}{down}{down}{right}{right}{right}{right}{right}{rvs_on}f3{rvs_off}{green} erklaerung""', ',']",1
"['PRINT', '""{cyan}""', 'a$']",1
"['PRINT', '""{rvs_on}noch eine bonusminute.""', ':']",1
"['PRINT', '""{rvs_on}{right}{right}{right}{right}{down}{black}spielanleitung""', ',']",1
"['PRINT', '""{rvs_on}{black}{right}{right}{right}{right}{right}{right}goldstaub""', ',']",1
"['PRINT', '""{clr}? error{down}{down}{down}""', ':']",1
"['PRINT', '""{down}{rvs_on}best.zeit die robotter{down}fangen:""', ':']",1
"['PRINT', '""{clr}{down}{down}{down}{right}{right}{right}{right}{purple}l{blue}{rvs_on} = 20 punkte""', ',']",1
"['PRINT', 'a$', ',']",1
"['PRINT', '""a  aaaaaaaaaaaaaaa aaa""', ';']",1
"['PRINT', '""a                    a""', ';']",1
"['PRINT', '""hindern sie daran.""', 'PRINT']",1
"['PRINT', '""wenn sie eine der ""', ':']",1
"['PRINT', '""schliessen sich von""', ':']",1
"['PRINT', '""{right}{right}{right}{right}{right}{down}{down}{right}{right}-taste-""', ':']",1
"['PRINT', '""{down}{down}{right}{right}{right}{right}{right}{right}{right}-taste-""', ':']",1
"['PRINT', '""{CBM-T}{CBM-T}{CBM-T}{CBM-T}{CBM-T}{CBM-T}{CBM-T}{CBM-T}{CBM-T}""', 'PRINT']",1
"['PRINT', '""{down}{down}{down}wenn sie nun eine""', ':']",1
"['PRINT', '""taste druecken,wird ""', ':']",1
"['PRINT', '""{clr}{white}""', ':']",2
"['PRINT', '""{up}""', 'a$']",2
"['PRINT', '""{down}{down}punkte:""', 'p']",1
"['PRINT', '""{white}""', ':']",1
"['PRINT', '""{red}{down}{right}{right}{right}{right}{right}{right}""', '""{red}{down}{right}{right}{right}{right}{right}{right}""']",1
"['PRINT', '""{blue}(((({right}(((((((({right}((((((((""', ';']",1
"['PRINT', '""{black}{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{rvs_on}{CBM-I}{CBM-O}{CBM-P}{CBM-@}{rvs_off}{green}h{rvs_on}{black}{CBM-@}{CBM-P}{CBM-O}{CBM-I}{CBM-O}{CBM-I}{CBM-I}{CBM-O}{CBM-P}{CBM-O}{CBM-I}{CBM-P}{CBM-@}{rvs_off}{green}h{rvs_on}{black}{CBM-@}{CBM-P}{CBM-I}""', ';']",1
"['PRINT', '""{right}{right}{down}{rvs_on}{white}taste""', ':']",2
"['PRINT', '""{right}nnnnq{right}{right}{right}{right}@biiiii""', ':']",1
"['PRINT', '""{home}{rvs_on}sammeln sie ({rvs_off}t{rvs_on}) alle{right}{right}eier ({rvs_off}q{rvs_on}) auf,ohne von{right}geistern ({rvs_off}rs{rvs_on}) ge""', ';']",1
"['PRINT', '""k""', ')']",1
"['PRINT', '""{clr}{black}p1=7748:gO{white}""', ':']",1
"['PRINT', '""load""', 'CHR$']",1
"['PRINT', '""vvv{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}vvv""', ':']",1
"['PRINT', '""{home}{down}{down}{red}vvv{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}vvv""', ';']",1
"['PRINT', '""{clr}{white}{down}{down}{down}{down}{down}{down} {rvs_on}Viel Spass wuenscht {rvs_off}  {rvs_on}Ihnen Frogsoft Ltd.!""', ':']",1
"['PRINT', '""d@@@@@@@@@@@@@@@@@@@@d""', ';']",3
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{rvs_on}pu:""', 'p']",1
"['PRINT', '""{clr}{cyan}iiiiiiiiiiiiiiiiiiiiii""', ';']",1
"['PRINT', '""{black}dddddddddddddddddddddd""', ';']",1
"['PRINT', '""{blue}dddddddddddddddddddddd""', ';']",1
"['PRINT', '""iiii@iiiiiiii@iiiiiiii""', ';']",1
"['PRINT', '""i@@@@@@@@@@@@@@@@@@@@i""', ';']",7
"['PRINT', '""i@@@iiiii@iii@iiiiii@i""', ';']",1
"['PRINT', '""iiiii@iii@iiiiiiiiii@i""', ';']",1
"['PRINT', '""iiiiiiii@iiii@iii@iiii""', ';']",1
"['PRINT', '""iiii@iiii@iii@iii@iiii""', ';']",1
"['PRINT', '""iiiiiiii@@iiiiiii@iiii""', ';']",1
"['PRINT', '""iiiiiiii@@ii@@iiiiiiii""', ';']",1
"['PRINT', '""ii@@@@@@@@@@@@@@@@@@@i""', ';']",1
"['PRINT', '""d@@@@@@d@@@@@d@@@@@@@d""', ';']",1
"['PRINT', '""d@@@@@@d@@d@@@@@@@@@@d""', ';']",2
"['PRINT', '""d@dddd@d@@d@dddddddddd""', ';']",2
"['PRINT', '""d@d@@d@@@@d@d@@@@@@@@d""', ';']",1
"['PRINT', '""d@@@@d@d@@d@dddd@ddddd""', ';']",1
"['PRINT', '""d@d@@d@d@@d@@@@@@@@@@d""', ';']",1
"['PRINT', '""d@@@@@@d@@d@@d@@ddd@@d""', ';']",1
"['PRINT', '""d@@dd@@d@@d@@d@@@@@@@d""', ';']",1
"['PRINT', '""d@@@@@@d@@d@@dddd@dddd""', ';']",1
"['PRINT', '""d@@@@@@d@@d@@d@@@@@@@d""', ';']",1
"['PRINT', '""ddddddddddd@@d@@@@@@@d""', ';']",1
"['PRINT', '""iiiiiiiiiiiiiiiiiiiiii""', ':']",1
"['PRINT', '""{blue}iiiiiiiiiiiiiiiiiiiiii""', ';']",1
"['PRINT', '""{clr}{down}{down}{down}{down}{down}{white}deinen namen bitte""', ':']",1
"['PRINT', '""{home}{down}{white}""', 'SPC(']",1
"['PRINT', '""{home}{right}{right}{right}{right}{right}{right}""', 'e']",1
"['PRINT', '""{home}{down}{down}{left}{left}{left}""', 'g']",1
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{right}""', 'LEFT$']",1
"['PRINT', '""{clr}{white}{down}   {rvs_on}{CBM-D}""', 'a$']",1
"['PRINT', '""balls:""', 's']",1
"['PRINT', '""{down}{down}{down}{right}{right}{rvs_on}{red} bonus:""', 'uv']",1
"['PRINT', '""{down}{down}{right}{right}{cyan}{rvs_on} prepare for next {right}{right}{right}{right}     level        ""', ':']",1
"['PRINT', '""{home}{down}{right}{right}{right}{right}{right}{right}""', 's']",1
"['PRINT', '""{right}{green}""', 'a$']",1
"['PRINT', '""{left}{left}{left}{left}{left}{left}{left}{left}{rvs_on}{CBM-T}{up}{left}{CBM-T}{up}{left}{CBM-T}{up}{left}{CBM-T}{down}{CBM-T}{up}{CBM-T}{down}{left}{CBM-T}{down}{left}{CBM-T}{down}{left}{CBM-T}""', ':']",1
"['PRINT', '""{right}""', 'a$']",1
"['PRINT', '""{home}""', 'SPC(']",1
"['PRINT', '""{right}{rvs_on}{CBM-T}{right}{CBM-T}{right}{CBM-T}{right}{CBM-T}{right}{CBM-T}{right}{CBM-T}{right}{CBM-T}{right}{CBM-T}{right}{CBM-T}{right}{CBM-T}""', 'RND']",1
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{blue}      < taste >       ""', ':']",1
"['PRINT', '""{down}{right}{right}{right}{right}{right}{blue}score:""', 'sc']",1
"['PRINT', '""{down}{right}{right}hi.score:""', 'hi']",1
"['PRINT', '""hi""', '""{down}{blue} ok.""']",1
"['PRINT', '""{home}""', ':']",1
"['PRINT', '""{right}{right}{right}{right}{right}{right}89{down}{left}{left}889{down}{left}{left}{left}89{down}{down}{down}{left}""', ';']",1
"['PRINT', '""{home}{black}""', ':']",1
"['PRINT', '""899{down}9{up}{left}898989""', ':']",1
"['PRINT', '""{black}{left}{left}{left}{left}{left}{left}{down}{down}{down}:>{down}{left}{left}:{down}{left}:{down}{left}""', ';']",1
"['PRINT', '""{down}{down}{right}{right}{right}{right}{right}{right}<{down}{left}{left}={rvs_on}  {rvs_off}{down}{left}{left}{left}:{down}{left}::""', ';']",1
"['PRINT', '""{right}{right}{right}{right}{right}{right}:{right}::{right}{down}:""', ';']",1
"['PRINT', '""{home}{down}{down}{down}89{right}{right}{up}89{up}{left}8989899{up}{left}{left}{left}{left}""', ';']",1
"['PRINT', '""{purple}{home}{down}{left}{left}{left}{left}{left}{left}898989{left}{left}{left}{left}{left}{down}89""', ':']",1
"['PRINT', '""{down}{down}{left}{left}{left}{left}89""', ':']",1
"['PRINT', '""{down}{down}1.Spieler: Joystick""', ':']",1
