name,game_id,ngram,matched_token,matched_category,line
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,40500
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,40700
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,41580
spukhaus3,5,"['PRINT', '""in""', 'x']",PRINT,command-int-var,41585
spukhaus3,5,"['PRINT', '""{home}{red}es ist""', 'zu']",PRINT,command-int-var,21210
spukhaus3,5,"['PRINT', 'q$', '"" ""']",PRINT,command-int-var,21110
spukhaus3,5,"['PRINT', 'q$', '""eingangstuer ist""']",PRINT,command-int-var,40100
spukhaus3,5,"['PRINT', 'q$', '""befehl falsch""']",PRINT,command-int-var,40200
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,8040
spukhaus3,5,"['PRINT', 'q$', '""ok hast genommen""']",PRINT,command-int-var,6180
spukhaus3,5,"['PRINT', '""such das messer""', ':']",PRINT,command-int-var,14220
spukhaus3,5,"['PRINT', 'q$', '""{rvs_on}{up}{up}{up}{right}{right}{right}{right}{right}{right}Z""']",PRINT,command-int-var,14310
spukhaus3,5,"['PRINT', 'q$', '""{down}{down}{down}""']",PRINT,command-int-var,14310
spukhaus3,5,"['PRINT', '""der gehilfe ist tot""', ':']",PRINT,command-int-var,14258
spukhaus3,5,"['PRINT', '""jagt""', ':']",PRINT,command-int-var,14256
spukhaus3,5,"['PRINT', '""du hast den gehilfen""', ':']",PRINT,command-int-var,14267
spukhaus3,5,"['PRINT', '""verjagt""', ':']",PRINT,command-int-var,14267
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,12055
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,13050
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,13190
spukhaus3,5,"['PRINT', '""getoetet""', ':']",PRINT,command-int-var,13190
spukhaus3,5,"['PRINT', 'q$', '""{down}{down}""']",PRINT,command-int-var,14000
spukhaus3,5,"['PRINT', 'q$', '""womit ?""']",PRINT,command-int-var,13160
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,3150
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,3200
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,3020
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,3050
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,1020
spukhaus3,5,"['PRINT', 'q$', '""du bist in der""']",PRINT,command-int-var,1040
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,2180
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,2010
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,2050
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,4010
spukhaus3,5,"['PRINT', 'q$', ';']",PRINT,command-int-var,6010
spukhaus3,5,"['PRINT', '""{clr}{down}{down}das war gift""', ':']",PRINT,command-int-var,4230
spukhaus3,5,"['PRINT', '""{clr}{down}{down}{down}{red}du stehst vor dem     {down}{down}{down}spukhaus""', ':']",PRINT,command-int-var,5000
spukhaus3,5,"['PRINT', '""{down}{down}{down}es ist 14.00 uhr""', ':']",PRINT,command-int-var,5010
editor,6,"['PRINT', '""bis zum anfang des""', ':']",PRINT,command-int-var,6010
editor,6,"['PRINT', '""ok""', ':']",PRINT,command-int-var,6030
assembler,7,"['PRINT', 'pc', 'TAB(']",PRINT,command-int-var,1080
assembler,7,"['PRINT', '""opcode error in""', 'z']",PRINT,command-int-var,4010
assembler,7,"['PRINT', '""cassette / disk {rvs_on}c{rvs_off}/{rvs_on}d{rvs_off}""', ':']",PRINT,command-int-var,200
disassembler,8,"['PRINT', '""{green}""', ';']",PRINT,command-int-var,1310
disassembler,8,"['PRINT', '"" ""', ';']",PRINT,command-int-var,1320
disassembler,8,"['PRINT', 'f2$', '(']",PRINT,command-int-var,1240
disassembler,8,"['PRINT', '"" ""', ';']",PRINT,command-int-var,1220
disassembler,8,"['PRINT', '"" ""', ';']",PRINT,command-int-var,1300
disassembler,8,"['PRINT', '"" ""', ';']",PRINT,command-int-var,1300
disassembler,8,"['PRINT', '""{green}""', ';']",PRINT,command-int-var,1205
disassembler,8,"['PRINT', '""{cyan}""', ';']",PRINT,command-int-var,1000
disassembler,8,"['PRINT', '""-{red}""', ':']",PRINT,command-int-var,1000
disassembler,8,"['PRINT', '""{green}""', ';']",PRINT,command-int-var,1100
invaders-8k,9,"['PRINT', '""{down}{down}load""', '(']",PRINT,command-int-var,30
inv-game,12,"['PRINT', '""{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{green}@@@@@@@@@@@@@@@@@@@@@""', ';']",PRINT,command-int-var,320
inv-game,12,"['PRINT', '""{clr}{green}highscore: ""', 'RIGHT$']",PRINT,command-int-var,300
inv-game,12,"['PRINT', '""{right}{right}{rvs_on}""', 'CHR$']",PRINT,command-int-var,580
labyrinth,13,"['PRINT', '""licht""', ':']",PRINT,command-int-var,52
labyrinth,13,"['PRINT', '""luft=0""', ':']",PRINT,command-int-var,51
labyrinth,13,"['PRINT', '""ra""', ';']",PRINT,command-int-var,40
labyrinth,13,"['PRINT', '""wand gerammt""', ':']",PRINT,command-int-var,41
labyrinth,13,"['PRINT', '""sie gehen""', ':']",PRINT,command-int-var,39
labyrinth,13,"['PRINT', '""{clr}""', ':']",PRINT,command-int-var,90
car-crash2,14,"['PRINT', 'p$', '""{black}""']",PRINT,command-int-var,3020
car-crash2,14,"['PRINT', '"" ""', ';']",PRINT,command-int-var,60
car-crash2,14,"['PRINT', '""{down}{down}{rvs_on}""', ';']",PRINT,command-int-var,50
car-crash2,14,"['PRINT', 'p$', ';']",PRINT,command-int-var,4050
skipping-ball,15,"['PRINT', '""{rvs_off} {left}""', ';']",PRINT,command-int-var,880
skipping-ball,15,"['PRINT', '""schwierigkeitsgrad    spieler""', 'k']",PRINT,command-int-var,1050
skipping-ball,15,"['PRINT', '""{rvs_on} {left}""', ';']",PRINT,command-int-var,980
skipping-ball,15,"['PRINT', '""{rvs_off}""', 'a$']",PRINT,command-int-var,1020
einsiedler,16,"['PRINT', '""{down}{right}{right}es ist noch ein""', ':']",PRINT,command-int-var,1215
einsiedler,16,"['PRINT', '""{clr}{down}{down}{down}{down}{down}{right}{right}geben sie \'W\'""', ':']",PRINT,command-int-var,300
einsiedler,16,"['PRINT', '""{down}{down}{right}waehle eine der""', ':']",PRINT,command-int-var,80
einsiedler,16,"['PRINT', '""{down}{right}1 : loesung""', ':']",PRINT,command-int-var,85
einsiedler,16,"['PRINT', '""{clr}{down}{right}das einsiedlerspiel""', ':']",PRINT,command-int-var,50
einsiedler,16,"['PRINT', '""{right}sie mit den cursor-""', ':']",PRINT,command-int-var,55
einsiedler,16,"['PRINT', '""{right}und fahren dann ""', ':']",PRINT,command-int-var,65
einsiedler,16,"['PRINT', '""{left}**{down}{left}{left}**   Q Q Q Q Q Q Q""', ':']",PRINT,command-int-var,110
einsiedler,16,"['PRINT', '""{left}**{down}{left}{left}**   Q Q Q Q Q Q Q""', ':']",PRINT,command-int-var,120
einsiedler,16,"['PRINT', '""{left}**""', ':']",PRINT,command-int-var,140
einsiedler,16,"['PRINT', '""{up}{left}**{down}{left}{left}**""', ':']",PRINT,command-int-var,380
einsiedler,16,"['PRINT', 'a$', ';']",PRINT,command-int-var,410
einsiedler,16,"['PRINT', '""{up}{left}**{down}{left}{left}**""', ':']",PRINT,command-int-var,410
einsiedler,16,"['PRINT', '""{clr}{down}{down}***********************""', ':']",PRINT,command-int-var,310
einsiedler,16,"['PRINT', 'a$', ';']",PRINT,command-int-var,340
einsiedler,16,"['PRINT', '""{up}{left}**{down}{left}{left}**""', ':']",PRINT,command-int-var,350
prgreservoir-8k,17,"['PRINT', 'a$', ';']",PRINT,command-int-var,1400
prgreservoir-8k,17,"['PRINT', '""{down}fuer ""', ';']",PRINT,command-int-var,1130
prgreservoir-8k,17,"['PRINT', '""{down}""', ';']",PRINT,command-int-var,1140
prgreservoir-8k,17,"['PRINT', '""{down}{down}{down}aus ""', ';']",PRINT,command-int-var,1110
prgreservoir-8k,17,"['PRINT', '""{down}{rvs_on}fuer computer-typ?{rvs_off}    (vc-20/cbm/zx-81/...)""', ':']",PRINT,command-int-var,160
prgreservoir-8k,17,"['PRINT', '""235 dt=""', ';']",PRINT,command-int-var,260
prgreservoir-8k,17,"['PRINT', '""{clr}{rvs_on}programmtitel?{rvs_off}""', ':']",PRINT,command-int-var,120
prgreservoir-8k,17,"['PRINT', '""{down}{rvs_on}heftnummer/jahrgang?{rvs_off}  (23/82)""', ':']",PRINT,command-int-var,140
demon2,18,"['PRINT', '""{clr}""', 'SPC(']",PRINT,command-int-var,10
roulette,19,"['PRINT', 'pe$', '""{blue}""']",PRINT,command-int-var,6010
cool rock,21,"['PRINT', '""{clr}{down}{down}{blue}dieses  music-programmist nicht nur mit ein-fachen data\'s!mit vie-""', ';']",PRINT,command-int-var,550
cool rock,21,"['PRINT', '""{clr}{down}{down}{down}{down}""', ';']",PRINT,command-int-var,610
cool rock,21,"['PRINT', '""{blue}4. schlagzeug""', ':']",PRINT,command-int-var,640
cool rock,21,"['PRINT', '""{clr}""', ':']",PRINT,command-int-var,520
nager,23,"['PRINT', '""{rvs_on} {rvs_off}   {CBM-*} {rvs_on} {rvs_off} {rvs_on} {rvs_off} {CBM-*}{rvs_on} {rvs_off}{SHIFT-POUND} {rvs_on}   {rvs_off} {rvs_on} {rvs_off} {CBM-*}{rvs_on}{CBM-*}{rvs_off}""', ';']",PRINT,command-int-var,5
nager,23,"['PRINT', '""{down}{rvs_on}{blue}taste {rvs_off}""', ':']",PRINT,command-int-var,90
nager,23,"['PRINT', '""bitte warten""', ':']",PRINT,command-int-var,91
nager2,23,"['PRINT', '""{clr}""', ':']",PRINT,command-int-var,40
nager2,23,"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{rvs_on}{black}punkte""', ';']",PRINT,command-int-var,35
nager2,23,"['PRINT', '""{clr}{down}{down}{down}{down}{down}{down}ihre punkte :""', ';']",PRINT,command-int-var,42
nager2,23,"['PRINT', '""hoechste punktzahl:""', ';']",PRINT,command-int-var,42
seeschlacht-16k,24,"['PRINT', '""{down}nichts passiert!""', ':']",PRINT,command-int-var,3350
seeschlacht-16k,24,"['PRINT', '""{clr}{down}{down}{purple}maschinen werden""', ':']",PRINT,command-int-var,640
seeschlacht-16k,24,"['PRINT', '""{down}repariert.{black}""', ':']",PRINT,command-int-var,640
seeschlacht-16k,24,"['PRINT', '""{down}bedienen koennten.{black}""', ':']",PRINT,command-int-var,680
seeschlacht-16k,24,"['PRINT', '""{down} 0  fahren""', ':']",PRINT,command-int-var,570
seeschlacht-16k,24,"['PRINT', '""{down} 3  rakete""', ':']",PRINT,command-int-var,580
seeschlacht-16k,24,"['PRINT', '""{down} 4  hoehe""', ':']",PRINT,command-int-var,580
seeschlacht-16k,24,"['PRINT', '""{down} 6  andocken""', ':']",PRINT,command-int-var,590
seeschlacht-16k,24,"['PRINT', '""{down} 7  sabotage""', ':']",PRINT,command-int-var,590
seeschlacht-16k,24,"['PRINT', '""{down}wir empfehlen, in die-""', ':']",PRINT,command-int-var,1880
seeschlacht-16k,24,"['PRINT', '""{clr}{down}{down}keine raketen mehr.""', ':']",PRINT,command-int-var,1860
seeschlacht-16k,24,"['PRINT', '""{down}repariert.{black}""', ':']",PRINT,command-int-var,1820
seeschlacht-16k,24,"['PRINT', '""{down}blindgaenger.""', ':']",PRINT,command-int-var,1800
seeschlacht-16k,24,"['PRINT', '""{down}rakete ausserhalb der""', ':']",PRINT,command-int-var,2010
seeschlacht-16k,24,"['PRINT', '""{down}sonarerfassung.rakete""', ':']",PRINT,command-int-var,2010
seeschlacht-16k,24,"['PRINT', '""{down}sie haben noch""', 'f']",PRINT,command-int-var,1970
seeschlacht-16k,24,"['PRINT', '""{down}treibstoff.""', ':']",PRINT,command-int-var,1970
seeschlacht-16k,24,"['PRINT', '""{clr}{down}""', ';']",PRINT,command-int-var,1940
seeschlacht-16k,24,"['PRINT', '""{down}torpedo ausserhalb...""', ':']",PRINT,command-int-var,1620
seeschlacht-16k,24,"['PRINT', '""{clr}{down}{purple}keine torpedos mehr.{black}""', ':']",PRINT,command-int-var,1530
seeschlacht-16k,24,"['PRINT', '""{clr}{down}{down}""', ';']",PRINT,command-int-var,1570
seeschlacht-16k,24,"['PRINT', '""{down}{rvs_on}sie haben getroffen!!""', ':']",PRINT,command-int-var,1720
seeschlacht-16k,24,"['PRINT', '""{down}torpedo an einer mine""', ':']",PRINT,command-int-var,1760
seeschlacht-16k,24,"['PRINT', '""{down}verschwendet.""', ':']",PRINT,command-int-var,1760
seeschlacht-16k,24,"['PRINT', '""{down}sie haben ihr haupt-""', ':']",PRINT,command-int-var,1740
seeschlacht-16k,24,"['PRINT', '""{down}quartier gesprengt!""', ':']",PRINT,command-int-var,1740
seeschlacht-16k,24,"['PRINT', '""{down}{down}sie haben einen teil""', ':']",PRINT,command-int-var,1700
seeschlacht-16k,24,"['PRINT', '""{down}der insel zerstoert.""', ':']",PRINT,command-int-var,1700
seeschlacht-16k,24,"['PRINT', '""{down}treibst.""', 'TAB(']",PRINT,command-int-var,2510
seeschlacht-16k,24,"['PRINT', '""torpedos""', 'TAB(']",PRINT,command-int-var,2480
seeschlacht-16k,24,"['PRINT', '""raketen""', 'TAB(']",PRINT,command-int-var,2490
seeschlacht-16k,24,"['PRINT', '""crew""', '15']",PRINT,command-int-var,2500
seeschlacht-16k,24,"['PRINT', '""{clr}{down}gegner""', 'TAB(']",PRINT,command-int-var,2460
seeschlacht-16k,24,"['PRINT', '""{down}durch.{black}""', ':']",PRINT,command-int-var,2420
seeschlacht-16k,24,"['PRINT', '""{clr}{down}{down}{purple}andocken an das haupt-{down}quartier unmoeglich.{black}""', ':']",PRINT,command-int-var,2660
seeschlacht-16k,24,"['PRINT', '""{clr}{down}{down}taucher kommen und""', ':']",PRINT,command-int-var,2670
seeschlacht-16k,24,"['PRINT', '""{down}versorgen sie.""', ':']",PRINT,command-int-var,2670
seeschlacht-16k,24,"['PRINT', '""{clr}{down}{down}{purple}zu wenig leute um""', ':']",PRINT,command-int-var,2720
seeschlacht-16k,24,"['PRINT', '""{clr}{down}{down}{purple}schleusen verstopft{black}""', ':']",PRINT,command-int-var,2700
seeschlacht-16k,24,"['PRINT', '""{clr}{purple}{down}{down}hauptquartier zer-""', ':']",PRINT,command-int-var,2620
seeschlacht-16k,24,"['PRINT', '""{down}stoert.{black}""', ':']",PRINT,command-int-var,2620
seeschlacht-16k,24,"['PRINT', '""{down}""', 's1']",PRINT,command-int-var,2590
seeschlacht-16k,24,"['PRINT', '""{clr}{down}{down}{purple}hauptquartier ist""', ':']",PRINT,command-int-var,2640
seeschlacht-16k,24,"['PRINT', '""{down}sie haben sich selbst""', ':']",PRINT,command-int-var,2150
seeschlacht-16k,24,"['PRINT', '""{down}zerstoert!""', ':']",PRINT,command-int-var,2150
seeschlacht-16k,24,"['PRINT', '""{down}trolle zu reparieren{black}""', ':']",PRINT,command-int-var,2320
seeschlacht-16k,24,"['PRINT', '""{down}fertig.""', ':']",PRINT,command-int-var,2380
seeschlacht-16k,24,"['PRINT', '""{down}verlorene energie:""', ';']",PRINT,command-int-var,2380
seeschlacht-16k,24,"['PRINT', '""{down}{down}wand durch aussendruck{down}zerquetscht!""', ':']",PRINT,command-int-var,2360
seeschlacht-16k,24,"['PRINT', '""{down}sie haben einen teil""', ':']",PRINT,command-int-var,2190
seeschlacht-16k,24,"['PRINT', '""{down}sie haben""', 'd5']",PRINT,command-int-var,2210
seeschlacht-16k,24,"['PRINT', '""{down}sie haben""', 'd4']",PRINT,command-int-var,2240
seeschlacht-16k,24,"['PRINT', '""{clr}{down}{purple}{down}ballastkontrolle wird""', ':']",PRINT,command-int-var,2290
seeschlacht-16k,24,"['PRINT', '""{down}monster getroffen.""', ':']",PRINT,command-int-var,2240
seeschlacht-16k,24,"['PRINT', 'd3', '""feind-""']",PRINT,command-int-var,2250
seeschlacht-16k,24,"['PRINT', '""{down}liche schiffe zer-""', ':']",PRINT,command-int-var,2250
seeschlacht-16k,24,"['PRINT', '""{purple}{clr}{down}{down}nicht genug leute""', ':']",PRINT,command-int-var,1150
seeschlacht-16k,24,"['PRINT', '""{down}zum bedienen des""', ':']",PRINT,command-int-var,1150
seeschlacht-16k,24,"['PRINT', '""{clr}{down}{down}{down}""', ';']",PRINT,command-int-var,1200
seeschlacht-16k,24,"['PRINT', '""{down}entkommen.""', ':']",PRINT,command-int-var,1060
seeschlacht-16k,24,"['PRINT', '""{purple}{clr}{down}{down}sonar wird repariert.{black}""', ':']",PRINT,command-int-var,1130
seeschlacht-16k,24,"['PRINT', '""{down}atomreaktor ist""', ':']",PRINT,command-int-var,1100
seeschlacht-16k,24,"['PRINT', '""{down}ausgefallen.""', ':']",PRINT,command-int-var,1100
seeschlacht-16k,24,"['PRINT', '"".""', ';']",PRINT,command-int-var,1240
seeschlacht-16k,24,"['PRINT', '""{down}{down}nicht verlassen!""', ':']",PRINT,command-int-var,830
seeschlacht-16k,24,"['PRINT', '""{down}aus der zone !!""', ':']",PRINT,command-int-var,780
seeschlacht-16k,24,"['PRINT', '""{down}sie sind auf eine""', ':']",PRINT,command-int-var,980
seeschlacht-16k,24,"['PRINT', '""{down}mine gelaufen!""', ':']",PRINT,command-int-var,980
seeschlacht-16k,24,"['PRINT', '""{down}sie laufen auf grund.""', ':']",PRINT,command-int-var,880
seeschlacht-16k,24,"['PRINT', '""{down}sie haben ihr haupt-""', ':']",PRINT,command-int-var,960
seeschlacht-16k,24,"['PRINT', '""{down}quartier gerammt!""', ':']",PRINT,command-int-var,960
seeschlacht-16k,24,"['PRINT', '""{down}gerammt! sie sinken.""', ':']",PRINT,command-int-var,920
seeschlacht-16k,24,"['PRINT', 'z$', '(']",PRINT,command-int-var,1280
seeschlacht-16k,24,"['PRINT', '"" ""', 'x']",PRINT,command-int-var,1430
seeschlacht-16k,24,"['PRINT', '""{purple}{clr}{down}{down}torpedorohre werden""', 'PRINT']",PRINT,command-int-var,1480
seeschlacht-16k,24,"['PRINT', '""{clr}{down}{down}kein schiff in sicht.""', ':']",PRINT,command-int-var,2820
star-wars2,25,"['PRINT', '""{clr}{white}einen moment bitte....""', '""{clr}{white}einen moment bitte....""']",PRINT,command-int-var,10
star-wars2,25,"['PRINT', '""{down}{rvs_on}       {green}bye bye ...!{home}{black}""', '""{down}{rvs_on}       {green}bye bye ...!{home}{black}""']",PRINT,command-int-var,1005
star-wars3,25,"['PRINT', '""{clr}""', ';']",PRINT,command-int-var,20100
star-wars3,25,"['PRINT', '""{clr}""', ':']",PRINT,command-int-var,28000
star-wars3,25,"['PRINT', 's$', ':']",PRINT,command-int-var,20020
star-wars3,25,"['PRINT', '""{home}""', 'RIGHT$']",PRINT,command-int-var,20020
star-wars3,25,"['PRINT', '""{clr}""', ':']",PRINT,command-int-var,4110
star-wars3,25,"['PRINT', 'x', ')']",PRINT,command-int-var,1030
star-wars3,25,"['PRINT', '""{home}{white}""', 'RIGHT$']",PRINT,command-int-var,1030
star-wars3,25,"['PRINT', '""{home}""', 'RIGHT$']",PRINT,command-int-var,1130
star-wars3,25,"['PRINT', '""{clr}{red}""', 'fa$']",PRINT,command-int-var,2005
blue-munster-3k,26,"['PRINT', '""{rvs_on} jeder {rvs_off},{rvs_on}bersprungene   stern   = +20  bonus  ""', ';']",PRINT,command-int-var,740
blue-munster-3k,26,"['PRINT', '""{down}{down}load""', 'CHR$']",PRINT,command-int-var,965
blue-munster-3k,26,"['PRINT', '""{clr}""', ':']",PRINT,command-int-var,16
monsterjagd,28,"['PRINT', '""{down}{down}{down}{rvs_on}{red}bravo{rvs_off}, das war gut.""', ':']",PRINT,command-int-var,2201
monsterjagd,28,"['PRINT', '""{rvs_on} {rvs_off}""', ';']",PRINT,command-int-var,2800
monsterjagd,28,"['PRINT', '""{left}{down}{down}{down}{down}{rvs_on} {rvs_off}{up}{up}{up}{up}""', ';']",PRINT,command-int-var,2801
monsterjagd,28,"['PRINT', '""{clr}""', ';']",PRINT,command-int-var,2800
monsterjagd,28,"['PRINT', '""{down}{down}{blue}press a key""', ':']",PRINT,command-int-var,2100
ufo-attack,29,"['PRINT', '""{clr}{rvs_on}           {right}          ""', ';']",PRINT,command-int-var,20040
ufo-attack,29,"['PRINT', '""{home}{down}{down}{right}{right}{right}{right}{right}{right} a l e r t""', ':']",PRINT,command-int-var,40180
ufo-attack,29,"['PRINT', '""{clr}{down}{right}{right}{right}{right}{right}U{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}I    ""', ';']",PRINT,command-int-var,40000
ufo-attack,29,"['PRINT', '""U{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{CBM-W} a l e r t {CBM-Q}{SHIFT-*}{SHIFT-*}{SHIFT-*}I{SHIFT--}    J{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}K   {SHIFT--}""', ';']",PRINT,command-int-var,40020
ufo-attack,29,"['PRINT', '""{SHIFT--} ein scwarm vogoni- {SHIFT--}{SHIFT--} scher ufos greift  {SHIFT--}""', ';']",PRINT,command-int-var,40040
ufo-attack,29,"['PRINT', '""{SHIFT--} eine staffel von 4 {SHIFT--}{SHIFT--} jaegern , ein teil {SHIFT--}""', ';']",PRINT,command-int-var,40080
ufo-attack,29,"['PRINT', '""{SHIFT--} des irdischen ver- {SHIFT--}{SHIFT--} teidigungssystems. {SHIFT--}""', ';']",PRINT,command-int-var,40100
ufo-attack,29,"['PRINT', '""{SHIFT--} um die erde zu ret-{SHIFT--}{SHIFT--} ten muessen sie 1/4{SHIFT--}""', ';']",PRINT,command-int-var,40120
ufo-attack,29,"['PRINT', '""{SHIFT--} aller vogonischen  {SHIFT--}{SHIFT--} schiffe in 1:30    {SHIFT--}""', ';']",PRINT,command-int-var,40140
ufo-attack,29,"['PRINT', '""{clr}{down}{down}{down}""', ';']",PRINT,command-int-var,20000
ufo-attack,29,"['PRINT', '""sie haben ""', 'INT']",PRINT,command-int-var,20010
ufo-attack,29,"['PRINT', '""{rvs_on}       NM                   N  M            ""', ';']",PRINT,command-int-var,40530
ufo-attack,29,"['PRINT', '""   N A A  A  {CBM-P}{CBM-P}{CBM-P}{CBM-P}{CBM-P}{CBM-P}{CBM-P}{CBM-P}{CBM-P}  N A     AA M        ""', ';']",PRINT,command-int-var,40570
ufo-attack,29,"['PRINT', '""{home}{down}{down}{right}{right}{right}{right}{right}{right} a l e r t""', 'i']",PRINT,command-int-var,40390
ufo-attack,29,"['PRINT', '""{home}{down}{down}{right}{right}{right}{right}{right}{right}          ""', ':']",PRINT,command-int-var,40200
ufo-attack,29,"['PRINT', '""{clr}{right}{right}{right}{right}{down}{right}U{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}I    U{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{CBM-W} a l e r t {CBM-Q}{SHIFT-*}{SHIFT-*}{SHIFT-*}I""', ';']",PRINT,command-int-var,40310
ufo-attack,29,"['PRINT', '""{SHIFT--}    {CBM-Z}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{SHIFT-*}{CBM-X}   {SHIFT--}{SHIFT--}   links:\'j\'        {SHIFT--}""', ';']",PRINT,command-int-var,40330
ufo-attack,29,"['PRINT', '""{SHIFT--}  rechts:\'k\'        {SHIFT--}{SHIFT--}  schuss:\'d\'        {SHIFT--}""', ';']",PRINT,command-int-var,40350
